Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	0	Ang:	1.76454496384
Index:	1	Enc:	1	Ang:	1.76454496384
Index:	2	Enc:	1	Ang:	1.98380792141
Index:	2	Enc:	1	Ang:	1.98380792141
Index:	2	Enc:	1	Ang:	1.98380792141
Index:	2	Enc:	1	Ang:	1.98380792141
Index:	2	Enc:	1	Ang:	1.98380792141
Index:	2	Enc:	1	Ang:	1.98380792141
